trip_id,trip_datetime,time_of_day,distance_km,duration_minutes,surge_multiplier,fare_kes,fuel_cost_kes,driver_payout_kes,platform_cost_kes,total_cost_kes,profit_kes,profit_margin_pct,profit_per_km,profit_per_minute,day_of_week,hour
1046,2025-03-29 04:00:00,Off-Peak,8.3,18.33,1.12,600.8,132.63,468.62,25.87,627.12,-26.32,-4.38,-3.17,-1.44,Saturday,4
1047,2025-03-12 05:26:00,Off-Peak,11.56,19.62,1.05,805.92,204.15,652.8,39.59,896.54,-90.62,-11.24,-7.84,-4.62,Wednesday,5
1048,2025-03-25 15:30:00,Off-Peak,8.99,16.85,1.0,553.38,152.02,409.5,27.67,589.19,-35.81,-6.47,-3.98,-2.13,Tuesday,15
1049,2025-03-25 06:48:00,Peak,10.85,24.51,1.72,1213.42,138.23,970.74,23.34,1132.31,81.11,6.68,7.48,3.31,Tuesday,6
1050,2025-02-06 10:18:00,Off-Peak,2.26,6.65,1.0,258.96,37.99,194.22,37.69,269.9,-10.94,-4.22,-4.84,-1.65,Thursday,10
1051,2025-03-24 01:58:00,Off-Peak,7.22,12.02,1.17,502.19,118.12,396.73,57.89,572.74,-70.55,-14.05,-9.77,-5.87,Monday,1
1052,2025-04-09 02:41:00,Off-Peak,11.84,24.31,1.11,748.81,165.52,554.12,48.88,768.52,-19.71,-2.63,-1.66,-0.81,Wednesday,2
1053,2025-03-15 07:34:00,Peak,0.97,8.56,1.76,331.19,15.66,241.77,29.38,286.81,44.38,13.4,45.75,5.18,Saturday,7
1054,2025-04-05 23:54:00,Off-Peak,5.64,14.96,1.16,569.86,95.65,450.19,38.5,584.34,-14.48,-2.54,-2.57,-0.97,Saturday,23
1055,2025-04-30 01:58:00,Off-Peak,8.35,18.14,1.2,674.31,114.81,525.96,51.9,692.67,-18.36,-2.72,-2.2,-1.01,Wednesday,1
1056,2025-04-28 05:26:00,Off-Peak,12.81,22.06,1.07,858.54,220.46,652.49,27.82,900.77,-42.23,-4.92,-3.3,-1.91,Monday,5
1057,2025-04-23 05:59:00,Off-Peak,7.02,12.72,1.15,434.79,87.54,313.05,28.15,428.74,6.05,1.39,0.86,0.48,Wednesday,5
1058,2025-04-28 01:53:00,Off-Peak,6.51,14.77,1.08,543.0,98.69,418.11,27.24,544.04,-1.04,-0.19,-0.16,-0.07,Monday,1
1059,2025-02-20 15:11:00,Off-Peak,7.89,17.51,1.1,619.15,105.73,451.98,44.3,602.01,17.14,2.77,2.17,0.98,Thursday,15
1060,2025-04-30 23:55:00,Off-Peak,8.4,15.41,1.13,658.59,137.51,500.53,21.16,659.2,-0.61,-0.09,-0.07,-0.04,Wednesday,23
1061,2025-04-29 09:56:00,Peak,3.55,15.28,1.72,587.87,46.33,458.54,43.5,548.37,39.5,6.72,11.13,2.59,Tuesday,9
1062,2025-01-05 00:19:00,Off-Peak,4.68,14.86,1.2,416.86,65.75,337.66,53.01,456.42,-39.56,-9.49,-8.45,-2.66,Sunday,0
1063,2025-03-14 19:06:00,Peak,1.53,6.52,1.66,326.47,19.52,251.38,51.31,322.21,4.26,1.3,2.78,0.65,Friday,19
1064,2025-04-29 10:18:00,Off-Peak,4.19,8.1,1.08,331.77,70.69,245.51,46.67,362.87,-31.1,-9.37,-7.42,-3.84,Tuesday,10
1065,2025-02-28 20:34:00,Peak,2.96,8.7,1.45,439.31,37.86,355.84,28.78,422.48,16.83,3.83,5.69,1.93,Friday,20
1066,2025-03-09 15:56:00,Off-Peak,3.53,8.68,1.15,351.23,57.68,252.89,52.66,363.23,-12.0,-3.42,-3.4,-1.38,Sunday,15
1067,2025-05-01 04:54:00,Off-Peak,21.52,46.48,1.05,1371.1,349.48,1069.46,58.3,1477.24,-106.14,-7.74,-4.93,-2.28,Thursday,4
1068,2025-03-06 14:17:00,Off-Peak,12.36,24.33,1.02,813.85,158.83,610.39,27.35,796.57,17.28,2.12,1.4,0.71,Thursday,14
1069,2025-01-25 03:21:00,Off-Peak,3.01,5.0,1.07,364.93,46.35,291.94,56.41,394.7,-29.77,-8.16,-9.89,-5.95,Saturday,3
1070,2025-01-21 23:29:00,Off-Peak,2.46,5.42,1.06,271.78,36.85,203.83,54.12,294.8,-23.02,-8.47,-9.36,-4.25,Tuesday,23
1071,2025-03-24 08:45:00,Peak,4.37,13.73,1.38,503.7,68.04,382.81,59.17,510.02,-6.32,-1.25,-1.45,-0.46,Monday,8
1072,2025-01-24 00:47:00,Off-Peak,2.39,5.0,1.05,263.66,42.11,210.93,32.77,285.81,-22.15,-8.4,-9.27,-4.43,Friday,0
1073,2025-02-13 09:36:00,Peak,7.76,22.44,1.23,580.71,96.84,470.38,57.36,624.58,-43.87,-7.55,-5.65,-1.95,Thursday,9
1074,2025-03-28 06:11:00,Peak,7.67,31.32,1.21,699.45,129.78,517.59,27.18,674.55,24.9,3.56,3.25,0.8,Friday,6
1075,2025-03-20 20:57:00,Peak,3.49,15.43,1.79,630.71,59.92,473.03,27.01,559.96,70.75,11.22,20.27,4.59,Thursday,20
1076,2025-02-21 13:32:00,Off-Peak,10.02,21.98,1.09,706.11,127.86,508.4,24.28,660.54,45.57,6.45,4.55,2.07,Friday,13
1077,2025-02-11 02:25:00,Off-Peak,10.03,23.18,1.08,707.03,159.88,572.69,37.11,769.68,-62.65,-8.86,-6.25,-2.7,Tuesday,2
1078,2025-03-27 03:11:00,Off-Peak,4.06,7.41,1.14,366.54,65.81,296.9,20.49,383.2,-16.66,-4.55,-4.1,-2.25,Thursday,3
1079,2025-01-18 15:20:00,Off-Peak,3.4,12.64,1.04,399.57,51.99,299.68,35.25,386.92,12.65,3.17,3.72,1.0,Saturday,15
1080,2025-04-30 07:00:00,Peak,4.94,20.58,1.77,762.14,74.2,579.23,45.04,698.47,63.67,8.35,12.89,3.09,Wednesday,7
1081,2025-02-03 12:15:00,Off-Peak,9.28,21.12,1.16,714.98,129.08,543.38,23.13,695.59,19.39,2.71,2.09,0.92,Monday,12
1082,2025-02-27 08:21:00,Peak,20.44,59.63,1.25,1694.42,329.7,1287.76,52.74,1670.2,24.22,1.43,1.18,0.41,Thursday,8
1083,2025-02-08 18:46:00,Peak,9.14,23.29,1.45,852.5,125.31,647.9,31.71,804.92,47.58,5.58,5.21,2.04,Saturday,18
1084,2025-03-15 00:16:00,Off-Peak,2.82,8.23,1.18,302.44,41.62,232.88,21.86,296.36,6.08,2.01,2.16,0.74,Saturday,0
1085,2025-03-25 11:44:00,Off-Peak,8.03,20.58,1.19,626.97,137.63,463.96,34.98,636.57,-9.6,-1.53,-1.2,-0.47,Tuesday,11
1086,2025-01-31 01:42:00,Off-Peak,7.03,14.52,1.09,507.65,88.16,370.58,25.54,484.28,23.37,4.6,3.32,1.61,Friday,1
1087,2025-01-16 14:19:00,Off-Peak,6.76,16.86,1.12,600.0,102.55,474.0,51.81,628.36,-28.36,-4.73,-4.2,-1.68,Thursday,14
1088,2025-01-21 12:43:00,Off-Peak,2.45,5.2,1.03,217.83,36.55,174.26,33.36,244.17,-26.34,-12.09,-10.75,-5.07,Tuesday,12
1089,2025-03-06 22:49:00,Off-Peak,8.01,17.43,1.2,660.83,114.3,528.66,24.68,667.64,-6.81,-1.03,-0.85,-0.39,Thursday,22
1090,2025-02-09 22:07:00,Off-Peak,6.41,10.87,1.05,492.89,99.93,384.45,38.15,522.53,-29.64,-6.01,-4.62,-2.73,Sunday,22
1091,2025-03-23 09:23:00,Peak,2.73,13.17,1.77,550.14,33.01,451.11,38.08,522.2,27.94,5.08,10.23,2.12,Sunday,9
1092,2025-03-20 07:14:00,Peak,17.38,42.49,1.59,1677.6,259.83,1207.87,31.02,1498.72,178.88,10.66,10.29,4.21,Thursday,7
1093,2025-01-18 15:09:00,Off-Peak,2.51,9.66,1.12,326.03,37.42,244.52,33.08,315.02,11.01,3.38,4.39,1.14,Saturday,15
1094,2025-02-28 23:38:00,Off-Peak,8.68,20.1,1.1,631.07,131.07,473.3,50.75,655.12,-24.05,-3.81,-2.77,-1.2,Friday,23
1095,2025-02-17 13:44:00,Off-Peak,5.9,12.51,1.05,457.12,78.29,342.84,45.55,466.68,-9.56,-2.09,-1.62,-0.76,Monday,13
1096,2025-03-12 15:48:00,Off-Peak,5.13,17.74,1.04,395.08,67.97,316.06,28.59,412.62,-17.54,-4.44,-3.42,-0.99,Wednesday,15
1097,2025-03-10 21:52:00,Off-Peak,13.74,31.52,1.04,845.91,218.19,642.89,57.93,919.01,-73.1,-8.64,-5.32,-2.32,Monday,21
1098,2025-01-28 07:43:00,Peak,11.44,33.35,1.31,1019.86,143.69,785.29,32.19,961.17,58.69,5.75,5.13,1.76,Tuesday,7
1099,2025-04-07 19:55:00,Peak,5.92,18.07,1.67,860.91,81.93,671.51,41.34,794.78,66.13,7.68,11.17,3.66,Monday,19
1100,2025-04-11 02:33:00,Off-Peak,3.63,11.31,1.07,337.93,61.64,270.34,42.84,374.82,-36.89,-10.92,-10.16,-3.26,Friday,2
1101,2025-02-27 16:45:00,Off-Peak,4.73,11.2,1.01,379.73,59.69,296.19,28.55,384.43,-4.7,-1.24,-0.99,-0.42,Thursday,16
1102,2025-02-16 02:58:00,Off-Peak,5.38,13.77,1.19,520.58,79.68,395.64,31.65,506.97,13.61,2.61,2.53,0.99,Sunday,2
1103,2025-03-14 03:03:00,Off-Peak,11.56,27.74,1.18,928.52,185.08,733.53,39.23,957.84,-29.32,-3.16,-2.54,-1.06,Friday,3
1104,2025-04-17 17:57:00,Peak,8.27,29.81,1.76,1120.23,106.27,862.58,30.25,999.1,121.13,10.81,14.65,4.06,Thursday,17
1105,2025-03-06 06:36:00,Peak,11.8,27.62,1.8,1392.01,163.67,1071.85,32.23,1267.75,124.26,8.93,10.53,4.5,Thursday,6
1106,2025-03-10 04:10:00,Off-Peak,2.38,6.71,1.03,254.54,36.53,190.9,44.53,271.96,-17.42,-6.84,-7.32,-2.6,Monday,4
1107,2025-02-11 16:28:00,Off-Peak,12.41,25.43,1.08,869.76,173.24,626.23,49.35,848.82,20.94,2.41,1.69,0.82,Tuesday,16
1108,2025-01-15 21:13:00,Off-Peak,14.96,28.97,1.15,1061.08,189.39,806.42,52.04,1047.85,13.23,1.25,0.88,0.46,Wednesday,21
1109,2025-04-02 18:31:00,Peak,3.82,14.62,1.62,565.19,51.15,423.89,24.87,499.91,65.28,11.55,17.09,4.47,Wednesday,18
1110,2025-01-12 16:28:00,Off-Peak,10.69,22.45,1.03,748.08,135.34,546.1,49.48,730.92,17.16,2.29,1.61,0.76,Sunday,16
1111,2025-04-14 01:29:00,Off-Peak,14.22,33.65,1.16,1054.7,254.54,780.48,57.45,1092.47,-37.77,-3.58,-2.66,-1.12,Monday,1
1112,2025-01-17 16:26:00,Off-Peak,4.4,8.26,1.04,337.09,59.0,276.41,43.23,378.64,-41.55,-12.33,-9.44,-5.03,Friday,16
1113,2025-02-28 18:03:00,Peak,2.93,9.17,1.33,341.14,44.48,255.86,44.19,344.53,-3.39,-0.99,-1.16,-0.37,Friday,18
1114,2025-03-13 14:43:00,Off-Peak,7.55,16.91,1.11,521.77,110.0,401.76,58.21,569.97,-48.2,-9.24,-6.38,-2.85,Thursday,14
1115,2025-04-14 09:46:00,Peak,1.48,10.12,1.56,316.57,22.82,243.76,54.78,321.36,-4.79,-1.51,-3.24,-0.47,Monday,9
1116,2025-01-03 12:16:00,Off-Peak,12.31,25.07,1.12,868.37,184.53,677.33,42.31,904.17,-35.8,-4.12,-2.91,-1.43,Friday,12
1117,2025-04-15 00:47:00,Off-Peak,3.47,10.97,1.02,367.43,56.77,264.55,50.63,371.95,-4.52,-1.23,-1.3,-0.41,Tuesday,0
1118,2025-01-28 18:04:00,Peak,5.52,16.64,1.73,747.83,95.16,598.26,27.24,720.66,27.17,3.63,4.92,1.63,Tuesday,18
1119,2025-01-06 13:22:00,Off-Peak,10.04,23.81,1.05,712.2,137.65,562.64,36.52,736.81,-24.61,-3.46,-2.45,-1.03,Monday,13
1120,2025-03-31 02:34:00,Off-Peak,9.23,17.81,1.03,648.85,120.91,532.06,48.62,701.59,-52.74,-8.13,-5.71,-2.96,Monday,2
1121,2025-01-08 02:59:00,Off-Peak,9.85,17.21,1.18,697.24,176.41,515.96,31.54,723.91,-26.67,-3.83,-2.71,-1.55,Wednesday,2
1122,2025-03-02 01:18:00,Off-Peak,3.8,6.7,1.19,360.89,65.36,281.49,38.16,385.01,-24.12,-6.68,-6.35,-3.6,Sunday,1
1123,2025-02-22 05:49:00,Off-Peak,7.98,22.72,1.17,620.34,113.16,496.27,26.91,636.34,-16.0,-2.58,-2.01,-0.7,Saturday,5
1124,2025-01-18 20:46:00,Peak,11.07,29.91,1.69,1233.39,192.29,900.37,55.91,1148.57,84.82,6.88,7.66,2.84,Saturday,20
1125,2025-03-24 13:23:00,Off-Peak,4.3,11.05,1.13,414.81,68.89,331.85,55.83,456.57,-41.76,-10.07,-9.71,-3.78,Monday,13
1126,2025-04-25 12:28:00,Off-Peak,18.14,40.97,1.11,1224.34,265.21,918.25,39.13,1222.59,1.75,0.14,0.1,0.04,Friday,12
1127,2025-04-22 12:24:00,Off-Peak,5.68,11.35,1.02,396.49,97.92,297.37,27.68,422.97,-26.48,-6.68,-4.66,-2.33,Tuesday,12
1128,2025-01-11 21:42:00,Off-Peak,1.38,5.0,1.08,240.09,22.15,194.47,47.17,263.79,-23.7,-9.87,-17.17,-4.74,Saturday,21
1129,2025-04-22 17:08:00,Peak,5.66,18.71,1.42,648.86,95.99,486.64,28.54,611.17,37.69,5.81,6.66,2.01,Tuesday,17
1130,2025-03-25 11:07:00,Off-Peak,14.1,29.85,1.05,934.74,204.59,729.1,29.14,962.83,-28.09,-3.01,-1.99,-0.94,Tuesday,11
1131,2025-01-23 17:25:00,Peak,3.31,14.87,1.63,541.57,55.57,411.59,58.88,526.04,15.53,2.87,4.69,1.04,Thursday,17
1132,2025-03-09 04:46:00,Off-Peak,3.11,9.24,1.1,296.55,44.16,216.48,23.98,284.62,11.93,4.02,3.84,1.29,Sunday,4
1133,2025-01-29 00:48:00,Off-Peak,8.39,18.75,1.02,535.46,137.68,439.08,35.17,611.93,-76.47,-14.28,-9.11,-4.08,Wednesday,0
1134,2025-01-03 09:29:00,Peak,2.92,12.94,1.33,418.75,42.66,309.88,42.19,394.73,24.02,5.74,8.23,1.86,Friday,9
1135,2025-03-28 23:34:00,Off-Peak,2.83,5.0,1.14,321.74,40.84,241.3,24.31,306.45,15.29,4.75,5.4,3.06,Friday,23
1136,2025-02-24 17:24:00,Peak,3.62,13.57,1.25,424.55,60.74,322.66,21.56,404.96,19.59,4.61,5.41,1.44,Monday,17
1137,2025-04-16 07:15:00,Peak,16.35,60.21,1.71,1959.35,208.46,1508.7,41.69,1758.85,200.5,10.23,12.26,3.33,Wednesday,7
1138,2025-02-28 11:09:00,Off-Peak,8.97,17.05,1.1,632.69,157.6,461.86,24.58,644.04,-11.35,-1.79,-1.27,-0.67,Friday,11
1139,2025-02-05 06:59:00,Peak,6.78,26.67,1.49,806.09,102.04,628.75,30.05,760.84,45.25,5.61,6.67,1.7,Wednesday,6
1140,2025-04-23 23:48:00,Off-Peak,3.78,8.67,1.12,368.24,59.8,283.54,39.89,383.23,-14.99,-4.07,-3.97,-1.73,Wednesday,23
1141,2025-01-15 01:51:00,Off-Peak,10.99,20.88,1.16,808.42,158.59,606.31,33.9,798.8,9.62,1.19,0.88,0.46,Wednesday,1
1142,2025-03-26 13:39:00,Off-Peak,9.55,19.44,1.07,628.85,151.65,496.79,48.42,696.86,-68.01,-10.81,-7.12,-3.5,Wednesday,13
1143,2025-04-09 00:15:00,Off-Peak,17.05,39.69,1.14,1181.66,277.23,909.88,58.5,1245.61,-63.95,-5.41,-3.75,-1.61,Wednesday,0
1144,2025-01-27 02:06:00,Off-Peak,3.28,7.66,1.11,369.58,56.45,295.66,50.13,402.24,-32.66,-8.84,-9.96,-4.26,Monday,2
1145,2025-03-18 01:28:00,Off-Peak,2.98,8.48,1.05,326.02,51.05,264.08,60.0,375.13,-49.11,-15.06,-16.48,-5.79,Tuesday,1
1146,2025-03-18 21:45:00,Off-Peak,1.41,5.0,1.18,274.16,19.95,224.81,35.56,280.32,-6.16,-2.25,-4.37,-1.23,Tuesday,21
1147,2025-04-22 01:15:00,Off-Peak,9.11,16.0,1.16,664.64,143.03,485.19,32.21,660.43,4.21,0.63,0.46,0.26,Tuesday,1
1148,2025-04-05 01:25:00,Off-Peak,7.64,14.66,1.13,627.37,127.44,476.8,28.5,632.74,-5.37,-0.86,-0.7,-0.37,Saturday,1
1149,2025-02-26 07:34:00,Peak,4.99,12.68,1.71,632.12,82.78,486.73,55.4,624.91,7.21,1.14,1.44,0.57,Wednesday,7
1150,2025-01-28 01:08:00,Off-Peak,1.39,6.53,1.17,236.31,24.12,174.87,35.6,234.59,1.72,0.73,1.24,0.26,Tuesday,1
1151,2025-03-06 09:14:00,Peak,15.11,44.53,1.63,1553.51,256.72,1258.34,48.44,1563.5,-9.99,-0.64,-0.66,-0.22,Thursday,9
1152,2025-04-15 23:36:00,Off-Peak,7.38,13.39,1.17,662.58,120.37,483.68,46.99,651.04,11.54,1.74,1.56,0.86,Tuesday,23
1153,2025-02-10 18:38:00,Peak,13.33,38.99,1.62,1425.27,219.81,1083.21,22.28,1325.3,99.97,7.01,7.5,2.56,Monday,18
1154,2025-04-09 21:52:00,Off-Peak,14.1,28.19,1.14,1026.53,237.44,759.63,55.19,1052.26,-25.73,-2.51,-1.82,-0.91,Wednesday,21
1155,2025-02-11 07:19:00,Peak,8.94,23.69,1.57,984.86,152.25,778.04,39.46,969.75,15.11,1.53,1.69,0.64,Tuesday,7
1156,2025-04-23 04:42:00,Off-Peak,9.78,21.37,1.15,763.76,138.09,603.37,28.94,770.4,-6.64,-0.87,-0.68,-0.31,Wednesday,4
1157,2025-03-08 07:26:00,Peak,4.2,16.03,1.3,443.28,70.1,359.06,59.16,488.32,-45.04,-10.16,-10.72,-2.81,Saturday,7
1158,2025-02-08 08:03:00,Peak,7.0,27.43,1.73,939.82,123.9,714.26,50.13,888.29,51.53,5.48,7.36,1.88,Saturday,8
1159,2025-03-13 18:56:00,Peak,12.0,31.59,1.72,1309.29,160.8,1047.43,44.67,1252.9,56.39,4.31,4.7,1.79,Thursday,18
1160,2025-04-05 05:40:00,Off-Peak,3.62,7.9,1.01,298.96,44.49,230.2,59.54,334.23,-35.27,-11.8,-9.74,-4.46,Saturday,5
1161,2025-03-28 13:35:00,Off-Peak,11.48,24.02,1.17,858.21,142.7,686.57,50.26,879.53,-21.32,-2.48,-1.86,-0.89,Friday,13
1162,2025-03-05 01:22:00,Off-Peak,11.03,21.44,1.03,685.64,146.7,500.52,24.85,672.07,13.57,1.98,1.23,0.63,Wednesday,1
1163,2025-05-01 20:42:00,Peak,10.85,37.84,1.4,1011.44,190.09,778.81,59.65,1028.55,-17.11,-1.69,-1.58,-0.45,Thursday,20
1164,2025-02-18 16:20:00,Off-Peak,6.69,15.07,1.15,504.54,85.36,373.36,43.9,502.62,1.92,0.38,0.29,0.13,Tuesday,16
1165,2025-03-31 13:26:00,Off-Peak,3.83,11.92,1.03,374.86,63.16,299.89,31.98,395.03,-20.17,-5.38,-5.27,-1.69,Monday,13
1166,2025-01-20 09:24:00,Peak,18.08,43.13,1.69,1855.98,310.98,1373.43,52.7,1737.11,118.87,6.4,6.57,2.76,Monday,9
1167,2025-01-24 17:30:00,Peak,14.55,53.13,1.7,1626.03,251.28,1170.74,21.92,1443.94,182.09,11.2,12.51,3.43,Friday,17
1168,2025-01-31 07:19:00,Peak,6.79,25.79,1.5,789.82,98.46,639.75,46.17,784.38,5.44,0.69,0.8,0.21,Friday,7
1169,2025-04-20 22:09:00,Off-Peak,7.65,14.11,1.0,548.29,114.52,422.18,26.37,563.07,-14.78,-2.7,-1.93,-1.05,Sunday,22
1170,2025-04-14 14:58:00,Off-Peak,5.44,13.72,1.06,438.96,75.83,359.95,23.5,459.28,-20.32,-4.63,-3.74,-1.48,Monday,14
1171,2025-01-08 17:26:00,Peak,1.5,5.0,1.57,267.45,19.32,205.94,34.16,259.42,8.03,3.0,5.35,1.61,Wednesday,17
1172,2025-02-23 17:33:00,Peak,6.14,20.09,1.79,844.56,81.48,658.76,34.25,774.49,70.07,8.3,11.41,3.49,Sunday,17
1173,2025-01-18 12:15:00,Off-Peak,8.99,22.96,1.13,662.61,115.16,523.46,44.02,682.64,-20.03,-3.02,-2.23,-0.87,Saturday,12
1174,2025-02-02 06:21:00,Peak,4.39,19.1,1.36,543.89,63.44,407.92,42.62,513.98,29.91,5.5,6.81,1.57,Sunday,6
1175,2025-03-24 02:59:00,Off-Peak,5.25,11.26,1.13,436.67,68.36,318.77,47.52,434.65,2.02,0.46,0.38,0.18,Monday,2
1176,2025-02-27 11:05:00,Off-Peak,5.21,14.67,1.11,465.13,75.13,367.45,26.96,469.54,-4.41,-0.95,-0.85,-0.3,Thursday,11
1177,2025-03-10 23:53:00,Off-Peak,7.06,18.82,1.16,523.92,120.8,403.42,54.83,579.05,-55.13,-10.52,-7.81,-2.93,Monday,23
1178,2025-01-25 01:17:00,Off-Peak,5.59,12.03,1.02,428.72,89.05,342.98,54.35,486.38,-57.66,-13.45,-10.31,-4.79,Saturday,1
1179,2025-02-18 21:38:00,Off-Peak,3.49,9.98,1.15,351.59,55.77,253.14,28.65,337.56,14.03,3.99,4.02,1.41,Tuesday,21
1180,2025-03-19 01:55:00,Off-Peak,7.05,13.44,1.11,507.22,118.93,390.56,38.94,548.43,-41.21,-8.12,-5.85,-3.07,Wednesday,1
1181,2025-01-10 06:51:00,Peak,8.7,29.74,1.78,1122.33,106.57,830.52,39.52,976.61,145.72,12.98,16.75,4.9,Friday,6
1182,2025-04-08 18:46:00,Peak,7.47,22.25,1.41,753.78,125.27,587.95,56.85,770.07,-16.29,-2.16,-2.18,-0.73,Tuesday,18
1183,2025-03-27 17:13:00,Peak,1.4,8.2,1.58,335.75,18.45,268.6,56.22,343.27,-7.52,-2.24,-5.37,-0.92,Thursday,17
1184,2025-03-03 06:55:00,Peak,9.74,36.97,1.76,1200.89,137.14,900.67,22.7,1060.51,140.38,11.69,14.41,3.8,Monday,6
1185,2025-04-27 10:19:00,Off-Peak,2.74,7.33,1.02,281.51,37.95,216.76,58.32,313.03,-31.52,-11.2,-11.5,-4.3,Sunday,10
1186,2025-04-27 00:13:00,Off-Peak,8.61,18.02,1.19,613.02,108.74,465.9,22.74,597.38,15.64,2.55,1.82,0.87,Sunday,0
1187,2025-04-30 06:47:00,Peak,8.85,25.94,1.61,990.84,115.4,792.67,41.98,950.05,40.79,4.12,4.61,1.57,Wednesday,6
1188,2025-01-16 23:48:00,Off-Peak,1.99,9.31,1.01,244.91,35.3,191.03,32.46,258.79,-13.88,-5.67,-6.97,-1.49,Thursday,23
1189,2025-03-03 07:44:00,Peak,11.25,29.4,1.38,1090.64,175.5,796.17,35.62,1007.29,83.35,7.64,7.41,2.84,Monday,7
1190,2025-03-19 22:13:00,Off-Peak,17.97,38.27,1.14,1219.22,266.67,999.76,45.07,1311.5,-92.28,-7.57,-5.14,-2.41,Wednesday,22
1191,2025-02-20 07:35:00,Peak,5.35,16.46,1.24,589.3,88.54,477.33,43.35,609.22,-19.92,-3.38,-3.72,-1.21,Thursday,7
1192,2025-02-11 09:24:00,Peak,8.61,27.0,1.55,995.91,145.34,776.81,26.7,948.85,47.06,4.73,5.47,1.74,Tuesday,9
1193,2025-03-01 17:41:00,Peak,4.74,14.66,1.41,544.22,60.01,435.38,58.79,554.18,-9.96,-1.83,-2.1,-0.68,Saturday,17
1194,2025-02-15 09:16:00,Peak,2.71,12.88,1.57,457.82,44.58,329.63,21.15,395.36,62.46,13.64,23.05,4.85,Saturday,9
1195,2025-02-16 16:56:00,Off-Peak,11.91,22.73,1.01,707.62,209.5,523.64,33.74,766.88,-59.26,-8.37,-4.98,-2.61,Sunday,16
1196,2025-03-05 14:06:00,Off-Peak,8.75,22.28,1.17,678.32,135.71,542.66,52.06,730.43,-52.11,-7.68,-5.96,-2.34,Wednesday,14
1197,2025-04-13 23:30:00,Off-Peak,4.01,11.78,1.19,419.4,62.88,306.16,54.04,423.08,-3.68,-0.88,-0.92,-0.31,Sunday,23
1198,2025-04-08 10:58:00,Off-Peak,2.81,8.31,1.19,316.56,48.39,227.92,51.89,328.2,-11.64,-3.68,-4.14,-1.4,Tuesday,10
1199,2025-01-27 11:20:00,Off-Peak,18.56,36.19,1.15,1296.89,298.44,1011.57,34.9,1344.91,-48.02,-3.7,-2.59,-1.33,Monday,11
1200,2025-02-22 01:36:00,Off-Peak,2.27,10.86,1.03,296.38,40.79,213.39,46.94,301.12,-4.74,-1.6,-2.09,-0.44,Saturday,1
1201,2025-04-21 07:47:00,Peak,9.52,24.88,1.65,1077.43,130.42,797.3,50.57,978.29,99.14,9.2,10.41,3.98,Monday,7
1202,2025-01-19 00:16:00,Off-Peak,7.31,16.33,1.0,538.19,124.78,392.88,43.12,560.78,-22.59,-4.2,-3.09,-1.38,Sunday,0
1203,2025-03-12 18:37:00,Peak,10.53,26.33,1.21,859.61,165.01,661.9,47.16,874.07,-14.46,-1.68,-1.37,-0.55,Wednesday,18
1204,2025-04-03 13:18:00,Off-Peak,15.68,28.69,1.06,996.26,222.5,787.05,42.15,1051.7,-55.44,-5.56,-3.54,-1.93,Thursday,13
1205,2025-01-20 06:21:00,Peak,0.57,5.0,1.49,215.88,9.86,159.75,22.2,191.81,24.07,11.15,42.23,4.81,Monday,6
1206,2025-01-30 12:36:00,Off-Peak,3.06,6.29,1.15,397.76,55.02,306.28,30.93,392.23,5.53,1.39,1.81,0.88,Thursday,12
1207,2025-04-17 07:31:00,Peak,6.01,19.02,1.61,775.97,74.22,558.7,48.11,681.03,94.94,12.24,15.8,4.99,Thursday,7
1208,2025-03-12 20:43:00,Peak,16.43,37.79,1.47,1498.61,288.35,1123.96,29.66,1441.97,56.64,3.78,3.45,1.5,Wednesday,20
1209,2025-02-13 08:48:00,Peak,4.89,17.52,1.36,525.61,64.65,388.95,38.22,491.82,33.79,6.43,6.91,1.93,Thursday,8
1210,2025-04-16 15:46:00,Off-Peak,4.25,8.41,1.2,509.46,56.23,377.0,41.38,474.61,34.85,6.84,8.2,4.14,Wednesday,15
1211,2025-03-24 23:31:00,Off-Peak,0.93,5.61,1.09,171.66,11.39,127.03,46.84,185.26,-13.6,-7.92,-14.62,-2.42,Monday,23
1212,2025-02-28 05:46:00,Off-Peak,3.96,6.69,1.09,355.38,69.42,284.3,30.37,384.09,-28.71,-8.08,-7.25,-4.29,Friday,5
1213,2025-04-12 11:10:00,Off-Peak,9.32,17.96,1.03,632.28,154.34,512.15,43.81,710.3,-78.02,-12.34,-8.37,-4.34,Saturday,11
1214,2025-01-18 23:34:00,Off-Peak,6.04,12.41,1.16,457.56,74.41,361.47,43.86,479.74,-22.18,-4.85,-3.67,-1.79,Saturday,23
1215,2025-03-04 05:58:00,Off-Peak,3.88,6.84,1.14,384.49,61.3,280.68,53.8,395.78,-11.29,-2.94,-2.91,-1.65,Tuesday,5
1216,2025-04-24 17:41:00,Peak,18.7,59.16,1.33,1606.8,237.86,1253.3,42.08,1533.24,73.56,4.58,3.93,1.24,Thursday,17
1217,2025-01-08 16:02:00,Off-Peak,5.34,11.27,1.02,370.44,88.16,292.65,31.8,412.61,-42.17,-11.38,-7.9,-3.74,Wednesday,16
1218,2025-04-18 02:52:00,Off-Peak,7.06,17.17,1.14,606.34,102.02,442.63,40.91,585.56,20.78,3.43,2.94,1.21,Friday,2
1219,2025-03-27 01:48:00,Off-Peak,3.71,6.06,1.13,312.67,45.67,234.5,24.29,304.46,8.21,2.63,2.21,1.35,Thursday,1
